"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",343,162,181,-0.205170179387491,NA,NA,NA,NA,NA,343,60,117,80,107,-0.0888244357835584,0.116345743603932,364
"46","12111",178,86,92,0.432760364004044,NA,NA,NA,NA,NA,178,68,18,41,36,0.258230141951072,0.174530222052972,163
"69","12112",279,141,138,0.122109158186864,NA,NA,NA,NA,NA,279,83,52,91,76,0.0699046351740963,0.0522045230127678,302
"106","121211",440,196,244,0.000836400133824022,NA,NA,NA,NA,NA,440,67,138,59,135,0.0227055569524768,0.0218691568186528,399
"157","121212",472,247,225,0.184921277552857,NA,NA,NA,NA,NA,472,67,143,47,212,0.137580437580438,0.0473408399724189,469
"212","12122",5003,2542,2461,-0.00389922284091304,NA,NA,NA,NA,NA,5003,253,2264,195,2294,0.0221717711286833,0.0260709939695964,5006
"478","1221",970,493,477,0.044029409638503,NA,NA,NA,NA,NA,970,132,363,101,384,0.0584192439862543,0.0143898343477513,980
"585","1222",2315,1145,1170,-0.071809801067443,NA,NA,NA,NA,NA,2315,294,901,358,764,-0.0730479791764557,0.00123817810901269,2317
