"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",4457,2238,2219,0.00795409375766444,NA,NA,NA,NA,NA,4457,137,2153,145,2109,-0.00450475234711314,0.0124588461047776,4544
"155","1121",1040,494,546,0.0609215346057451,NA,NA,NA,NA,NA,1040,171,338,141,339,0.0422028487229862,0.0187186858827589,989
"288","112211",228,116,112,0.36237684729064,NA,NA,NA,NA,NA,228,100,19,76,51,0.241910937603388,0.120465909687253,246
"315","112212",20,6,14,-0.5,NA,NA,NA,NA,NA,20,7,3,2,7,0.477777777777778,0.977777777777778,19
"316","11222",734,370,364,0.136486486486486,NA,NA,NA,NA,NA,734,108,258,105,286,0.0265397677246237,0.109946718761863,757
"407","1211",131,62,69,-0.399018232819074,NA,NA,NA,NA,NA,131,19,33,38,23,-0.257566204287516,0.141452028531559,113
"425","12121",363,186,177,0.0632403863677784,NA,NA,NA,NA,NA,363,64,146,39,120,0.0594788858939803,0.00376150047379811,369
"470","12122",1615,818,797,-0.107044141692717,NA,NA,NA,NA,NA,1615,174,615,254,535,-0.101394169835234,0.00564997185748245,1578
"661","122",1412,710,702,0.0153565266241323,NA,NA,NA,NA,NA,1412,181,506,170,528,0.019911329104157,0.00455480248002471,1385
