"","f0","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","treatment","visit","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,1,NA,NA,3,293,57573,55,10477,0.00506342238965887,0.00522218002278769,-0.000158757633128827,4.74079495260899e-05,0.000206165582654917,68398
"2",NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,1,NA,NA,5,148,8368,14,1440,0.0173790511977454,0.00962861072902338,0.00775044046872204,0.00653383145187062,0.00121660901685141,9970
"3",NA,NA,NA,0,0,0,NA,1,1,0,0,1,NA,NA,7,5,478,0,81,0.010351966873706,0,0.010351966873706,0.00237639830754072,0.00797556856616529,564
"4",NA,NA,1,0,NA,0,NA,1,0,0,NA,1,NA,NA,8,42,437,3,64,0.0876826722338205,0.0447761194029851,0.0429065528308354,0.0738140417457306,0.0309074889148952,546
"5",NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,10,2965,12818,446,2320,0.187860356079326,0.161243673174259,0.026616682905067,0.0427185245036735,0.0161018415986065,18549
"6",NA,NA,1,NA,NA,0,NA,1,NA,1,NA,NA,NA,NA,12,157,514,18,75,0.23397913561848,0.193548387096774,0.0404307485217057,0.111581474695141,0.0711507261734355,764
"7",NA,NA,0,NA,NA,0,NA,1,NA,1,NA,NA,NA,NA,13,507,569,41,91,0.471189591078067,0.310606060606061,0.160583530472006,0.189996829422955,0.0294132989509487,1208
