"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",5120,1235,3885,0.229420745210219,NA,NA,NA,NA,NA,5120,441,812,381,3436,0.252138697359505,0.0227179521492857,5070
"71","1121",4961,644,4317,0.231306390882788,NA,NA,NA,NA,NA,4961,287,354,922,3405,0.234657253172493,0.00335086228970591,4968
"112","1122",7018,2949,4069,0.333017903024306,NA,NA,NA,NA,NA,7018,2031,945,1455,2759,0.337182031477257,0.00416412845295139,7190
"159","1211",1053,152,901,0.0117267363747882,NA,NA,NA,NA,NA,1053,14,128,20,898,0.076805056921047,0.0650783205462587,1060
"179","12121",3654,306,3348,0.0471220746363061,NA,NA,NA,NA,NA,3654,13,253,78,3106,0.0243746930139419,0.0227473816223643,3450
"196","12122",2188,636,1552,0.123626240031122,NA,NA,NA,NA,NA,2188,109,563,72,1458,0.115143557422969,0.00848268260815314,2202
"216","1221",101,26,75,0.0338461538461539,NA,NA,NA,NA,NA,101,9,34,16,74,0.0315245478036176,0.00232160604253628,133
"221","1222",326,80,246,0.347459349593496,NA,NA,NA,NA,NA,326,17,72,22,237,0.106069151012971,0.241390198580525,348
