"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",5102,1233,3869,0.235410840467316,NA,NA,NA,NA,NA,5102,429,826,366,3467,0.246346105273661,0.0109352648063454,5088
"67","1121",4975,634,4341,0.244504929521683,NA,NA,NA,NA,NA,4975,280,371,897,3406,0.22164831238021,0.0228566171414736,4954
"100","1122",7138,3022,4116,0.330233937197835,NA,NA,NA,NA,NA,7138,1988,915,1437,2730,0.339956406656603,0.00972246945876815,7070
"147","121111",2903,265,2638,0.0432674839429528,NA,NA,NA,NA,NA,2903,13,225,60,2601,0.0320739344215702,0.0111935495213826,2899
"162","121112",186,20,166,0.19578313253012,NA,NA,NA,NA,NA,186,4,9,13,198,0.246080933284725,0.0502978007546043,224
"165","12112",2027,613,1414,0.129931170698053,NA,NA,NA,NA,NA,2027,126,483,85,1371,0.148517430845017,0.0185862601469638,2065
"184","1212",1462,108,1354,0.00704360194759013,NA,NA,NA,NA,NA,1462,5,114,6,1358,0.0376179797432169,0.0305743777956268,1483
"197","122",627,220,407,0.0031941031941032,NA,NA,NA,NA,NA,627,23,184,26,406,0.0509259259259259,0.0477318227318227,639
