"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"4","1111",3000,281,2719,0.12805759915397,NA,NA,NA,NA,NA,3000,85,226,208,2504,0.196615731914369,0.068558132760399,3023
"37","1112",2088,974,1114,0.22060834847876,NA,NA,NA,NA,NA,2088,327,595,174,983,0.20427483749768,0.0163335109810803,2079
"71","1121",4954,651,4303,0.22164831238021,NA,NA,NA,NA,NA,4954,285,349,890,3451,0.244504929521683,0.0228566171414736,4975
"112","1122",7070,2903,4167,0.339956406656603,NA,NA,NA,NA,NA,7070,2089,933,1486,2630,0.330233937197835,0.00972246945876815,7138
"160","12111",1894,168,1726,0.00800778016884622,NA,NA,NA,NA,NA,1894,10,172,33,1703,0.0359358383551932,0.027928058186347,1918
"173","12112",2404,165,2239,0.063664785415567,NA,NA,NA,NA,NA,2404,11,165,64,2111,0.0330747126436782,0.0305900727718889,2351
"182","1212",242,16,226,0.246128318584071,NA,NA,NA,NA,NA,242,5,20,14,168,0.123076923076923,0.123051395507148,207
"185","122",2770,837,1933,0.126640917572613,NA,NA,NA,NA,NA,2770,140,703,108,1778,0.108809495955086,0.0178314216175268,2729
