"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,NA,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,35,194,75,334,0.152838427947598,0.183374083129584,-0.0305356551819861,-0.0990614921209891,0.0685258369390029,638
"2",1,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,7,5,29,12,73,0.147058823529412,0.141176470588235,0.00588235294117648,-0.219318181818182,0.225200534759358,119
"3",1,NA,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,10,7,49,33,79,0.125,0.294642857142857,-0.169642857142857,-0.235016835016835,0.0653739778739779,168
"4",1,NA,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,1,0,11,3,30,17,32,0.0909090909090909,0.346938775510204,-0.256029684601113,0.0535714285714286,0.309601113172542,82
"5",1,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,13,11,57,31,126,0.161764705882353,0.197452229299363,-0.0356875234170101,-0.13741134751773,0.10172382410072,225
"6",1,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,15,8,54,15,83,0.129032258064516,0.153061224489796,-0.0240289664252798,-0.10078594544614,0.0767569790208598,160
"7",1,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,16,32,152,77,316,0.173913043478261,0.195928753180662,-0.0220157097024007,0.0487713785287451,0.0707870882311458,577
"8",1,NA,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,19,9,16,8,35,0.36,0.186046511627907,0.173953488372093,-0.188679245283019,0.362632733655112,68
"9",1,0,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,20,9,65,18,146,0.121621621621622,0.109756097560976,0.011865524060646,-0.0607600530269554,0.0726255770876014,238
"10",1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,21,300,1819,728,3497,0.141576215195847,0.172307692307692,-0.0307314771118452,-0.0190939761431187,0.0116375009687265,6344
