"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,53,286,111,566,0.156342182890855,0.163958641063516,-0.00761645817266005,-0.0954560942635114,0.0878396360908513,1016
"2",1,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,6,12,114,40,245,0.0952380952380952,0.140350877192982,-0.0451127819548872,0.0214577832996842,0.0665705652545714,411
"3",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,10,18,47,39,108,0.276923076923077,0.26530612244898,0.0116169544740973,-0.149694669087308,0.161311623561405,212
"4",1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,12,18,141,51,274,0.113207547169811,0.156923076923077,-0.0437155297532656,-0.099780701754386,0.0560651720011204,484
"5",1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,13,13,107,32,185,0.108333333333333,0.147465437788018,-0.0391321044546851,-0.00618009478672985,0.0329520096679553,337
"6",1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,15,7,66,48,120,0.0958904109589041,0.285714285714286,-0.189823874755382,-0.104243059193295,0.0855808155620867,241
"7",1,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,18,7,51,14,81,0.120689655172414,0.147368421052632,-0.0266787658802178,-0.148717948717949,0.122039182837731,153
"8",1,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,NA,20,1,18,9,33,0.0526315789473684,0.214285714285714,-0.161654135338346,-0.171428571428571,0.00977443609022557,61
"9",1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,21,46,180,98,391,0.20353982300885,0.20040899795501,0.00313082505383935,-0.00479725587021723,0.00792808092405659,715
"10",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,23,32,58,31,97,0.355555555555556,0.2421875,0.113368055555556,-0.0258424839076107,0.139210539463166,218
"11",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,1,NA,0,NA,24,15,36,27,75,0.294117647058824,0.264705882352941,0.0294117647058824,0.203008849557522,0.17359708485164,153
"12",1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,28,15,131,27,236,0.102739726027397,0.102661596958175,7.81290692223463e-05,-0.0916552959235886,0.091733424992811,409
"13",1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,32,5,29,14,78,0.147058823529412,0.152173913043478,-0.0051150895140665,-0.162707390648567,0.157592301134501,126
"14",1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,1,34,12,34,21,53,0.260869565217391,0.283783783783784,-0.0229142185663925,-0.163849765258216,0.140935546691823,120
"15",1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,0,1,0,0,0,1,35,46,218,77,464,0.174242424242424,0.142329020332717,0.0319134039097071,-0.066703732997126,0.0986171369068331,805
"16",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,37,2,34,9,54,0.0555555555555556,0.142857142857143,-0.0873015873015873,-0.126984126984127,0.0396825396825397,99
