"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,NA,0,NA,NA,NA,0,0,0,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5,36,193,87,334,0.157205240174672,0.206650831353919,-0.0494455911792467,-0.0829148976365426,0.0334693064572959,650
"2",1,1,0,NA,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,9,7,17,21,35,0.291666666666667,0.375,-0.0833333333333333,-0.350877192982456,0.267543859649123,80
"3",1,0,0,NA,NA,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,10,10,53,39,97,0.158730158730159,0.286764705882353,-0.128034547152194,-0.164288141352362,0.0362535942001674,199
"4",1,1,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,1,0,13,6,29,12,55,0.171428571428571,0.17910447761194,-0.00767590618336886,-0.214985100042571,0.207309193859202,102
"5",1,1,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,14,15,55,35,121,0.214285714285714,0.224358974358974,-0.0100732600732601,-0.0578825148361572,0.0478092547628971,226
"6",1,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,16,2,27,8,38,0.0689655172413793,0.173913043478261,-0.104947526236882,-0.133333333333333,0.0283858070964518,75
"7",1,0,0,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,18,7,40,19,77,0.148936170212766,0.197916666666667,-0.0489804964539007,-0.0993340732519423,0.0503535767980416,143
"8",1,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,19,22,130,53,247,0.144736842105263,0.176666666666667,-0.0319298245614035,0.0431213311559341,0.0750511557173376,452
"9",1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,20,307,1720,697,3421,0.151455352738037,0.169256920835357,-0.0178015680973205,-0.0303125433195918,0.0125109752222713,6145
"10",1,NA,0,NA,NA,NA,0,0,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1,22,10,66,28,126,0.131578947368421,0.181818181818182,-0.0502392344497608,-0.0492898913951546,0.000949343054606228,230
"11",1,NA,0,NA,NA,NA,0,0,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,24,10,53,22,96,0.158730158730159,0.186440677966102,-0.027710519235943,0.0421052631578947,0.0698157823938377,181
"12",1,NA,0,NA,NA,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,25,2,26,6,38,0.0714285714285714,0.136363636363636,-0.0649350649350649,0.228778467908903,0.293713532843968,72
"13",1,NA,1,NA,NA,NA,0,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,24,277,56,600,0.079734219269103,0.0853658536585366,-0.00563163438943361,-0.0476331277632283,0.0420014933737947,957
"14",1,NA,1,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,NA,32,6,18,4,45,0.25,0.0816326530612245,0.168367346938776,-0.270334928229665,0.438702275168441,73
"15",1,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,33,0,15,3,29,0,0.09375,-0.09375,-0.0793650793650794,0.0143849206349206,47
"16",1,NA,1,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,30,200,82,443,0.130434782608696,0.156190476190476,-0.0257556935817805,-0.0195694716242661,0.00618622195751439,755
"17",1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,289,1911,592,3792,0.131363636363636,0.135036496350365,-0.00367285998672859,-0.00151863394234661,0.00215422604438198,6584
"18",1,0,1,NA,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,38,2,35,4,52,0.0540540540540541,0.0714285714285714,-0.0173745173745174,-0.125,0.107625482625483,93
"19",1,0,1,NA,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,1,0,39,2,39,3,69,0.0487804878048781,0.0416666666666667,0.00711382113821139,-0.0375,0.0446138211382114,113
"20",1,NA,1,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,41,2,33,13,54,0.0571428571428571,0.194029850746269,-0.136886993603412,-0.00105764145954522,0.135829352143866,102
"21",1,0,1,NA,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,44,5,20,7,35,0.2,0.166666666666667,0.0333333333333334,0.00625000000000001,0.0270833333333333,67
"22",1,0,1,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,45,4,49,8,113,0.0754716981132075,0.0661157024793388,0.0093559956338687,0.174329501915709,0.16497350628184,174
"23",1,1,1,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,9,28,10,44,0.243243243243243,0.185185185185185,0.0580580580580581,0.313736574335783,0.255678516277725,91
"24",0,1,NA,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,50,6,24,9,41,0.2,0.18,0.02,-0.175724637681159,0.195724637681159,80
"25",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,51,63,244,89,475,0.205211726384365,0.157801418439716,0.0474103079446485,-0.0374804614186551,0.0848907693633036,871
"26",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,54,57,231,96,523,0.197916666666667,0.155088852988691,0.0428278136779752,-0.0172606200979102,0.0600884337758854,907
"27",0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,55,17,182,29,299,0.085427135678392,0.0884146341463415,-0.0029874984679495,0.051972182406965,0.0549596808749145,527
"28",0,1,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,56,2,24,4,50,0.0769230769230769,0.0740740740740741,0.00284900284900286,0.19079939668175,0.187950393832747,80
"29",0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,61,18,78,35,169,0.1875,0.17156862745098,0.0159313725490196,-0.081131003125888,0.0970623756749076,300
"30",0,1,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,0,0,62,5,15,6,45,0.25,0.117647058823529,0.132352941176471,0.0524137931034483,0.0799391480730223,71
"31",0,1,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,0,1,66,16,62,30,142,0.205128205128205,0.174418604651163,0.0307096004770423,-0.0742715673205104,0.104981167797553,250
"32",0,1,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,0,67,23,70,23,144,0.247311827956989,0.137724550898204,0.109587277058786,0.0337585362710991,0.0758287407876866,260
"33",0,1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1,0,0,NA,NA,0,NA,0,0,0,0,1,0,0,1,0,72,5,20,7,40,0.2,0.148936170212766,0.0510638297872341,-0.121951219512195,0.173015049299429,72
"34",0,1,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,0,73,1,23,2,47,0.0416666666666667,0.0408163265306122,0.000850340136054423,0.00657894736842105,0.00572860723236663,73
"35",0,1,NA,NA,NA,0,0,0,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,0,75,11,45,12,92,0.196428571428571,0.115384615384615,0.081043956043956,-0.0543478260869565,0.135391782130913,160
"36",0,1,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,0,76,67,358,79,691,0.157647058823529,0.102597402597403,0.0550496562261268,0.0147252747252747,0.0403243815008521,1195
"37",0,1,NA,NA,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,78,5,24,3,55,0.172413793103448,0.0517241379310345,0.120689655172414,0.0228070175438597,0.0978826376285541,87
"38",0,1,1,NA,NA,NA,1,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,1,0,0,1,0,80,8,36,13,57,0.181818181818182,0.185714285714286,-0.0038961038961039,0.126408450704225,0.130304554600329,114
"39",0,1,0,NA,NA,NA,1,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,1,0,81,2,20,14,61,0.0909090909090909,0.186666666666667,-0.0957575757575758,0.316137566137566,0.411895141895142,97
"40",0,1,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0,NA,NA,0,NA,NA,0,0,0,1,0,0,0,1,83,10,34,8,77,0.227272727272727,0.0941176470588235,0.133155080213904,-0.0503875968992248,0.183542677113129,129
"41",0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,0,1,84,114,454,141,1000,0.200704225352113,0.123575810692375,0.0771284146597376,0.0652459878979216,0.011882426761816,1709
"42",0,1,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,0,0,0,1,0,0,0,1,87,4,16,10,46,0.2,0.178571428571429,0.0214285714285714,-0.0690909090909091,0.0905194805194805,76
"43",0,1,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,88,4,30,12,54,0.117647058823529,0.181818181818182,-0.0641711229946524,0.12409381663113,0.188264939625782,100
"44",0,1,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,0,0,1,0,89,13,47,16,92,0.216666666666667,0.148148148148148,0.0685185185185185,0.178747280430551,0.110228761912032,168
"45",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,92,273,1426,457,2714,0.160682754561507,0.144118574582151,0.016564179979356,0.0382587766776566,0.0216945966983005,4870
"46",0,1,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,93,27,131,33,289,0.170886075949367,0.102484472049689,0.0684016038996776,0.115580597746203,0.0471789938465252,480
"47",0,1,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,94,23,113,37,253,0.169117647058824,0.127586206896552,0.0415314401622718,0.149841994382022,0.108310554219751,426
"48",0,1,1,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,97,22,158,22,377,0.122222222222222,0.0551378446115288,0.0670843776106934,0.0373303167420815,0.0297540608686119,579
"49",0,1,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,98,1,11,3,40,0.0833333333333333,0.0697674418604651,0.0135658914728682,0.166666666666667,0.153100775193798,55
"50",0,1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,1,NA,NA,0,NA,0,0,0,NA,NA,NA,0,1,0,100,20,85,19,181,0.19047619047619,0.095,0.0954761904761905,0.0600132625994695,0.035462927876721,305
"51",0,1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,1,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,101,23,84,34,190,0.214953271028037,0.151785714285714,0.0631675567423231,0.208202716823406,0.145035160081083,331
