,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,1.0,0.0,0.0,,,,0.316547,38,89,41,95,0.2992125984251969,0.3014705882352941,-0.0022579898100972273,0.31880498981009725,263
1,1.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.125324,255,2055,254,2134,0.11038961038961038,0.10636515912897822,0.004024451260632167,0.12129954873936782,4698
2,,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.127483,75,465,39,534,0.1388888888888889,0.06806282722513089,0.070826061663758,0.05665693833624201,1113
3,,1.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,,1.0,0.0,0.0,0.253298,80,283,40,338,0.22038567493112948,0.10582010582010581,0.11456556911102367,0.13873243088897635,741
4,,1.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,0.181896,414,1879,217,2113,0.18054949847361534,0.09313304721030043,0.08741645126331492,0.09447954873668508,4623
5,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.227586,21,120,17,111,0.14893617021276595,0.1328125,0.01612367021276595,0.21146232978723406,269
6,0.0,1.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.168182,36,207,16,214,0.14814814814814814,0.06956521739130435,0.07858293075684379,0.0895990692431562,473
7,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,0.172973,30,161,17,193,0.15706806282722513,0.08095238095238096,0.07611568187484417,0.09685731812515581,401
8,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.2,36,118,42,143,0.23376623376623376,0.22702702702702704,0.006739206739206721,0.1932607932607933,339
9,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,0.140909,43,186,24,201,0.18777292576419213,0.10666666666666667,0.08110625909752546,0.05980274090247455,454
10,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,1.0,0.0,0.025862,1,106,1,112,0.009345794392523364,0.008849557522123894,0.0004962368703994701,0.02536576312960053,220
11,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.056,8,123,8,110,0.061068702290076333,0.06779661016949153,-0.006727907879415192,0.06272790787941519,249
12,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.121212,12,109,7,114,0.09917355371900827,0.05785123966942149,0.04132231404958678,0.07988968595041322,242
13,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,0.107143,20,133,9,133,0.13071895424836602,0.06338028169014084,0.06733867255822518,0.039804327441774826,295
14,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.094595,17,132,12,114,0.11409395973154363,0.09523809523809523,0.018855864493448393,0.0757391355065516,275
15,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.155914,22,143,11,152,0.13333333333333333,0.06748466257668712,0.06584867075664622,0.09006532924335378,328
16,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,,0.155844,30,124,18,130,0.19480519480519481,0.12162162162162163,0.07318357318357319,0.08266042681642682,302
17,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.196429,19,95,18,74,0.16666666666666666,0.1956521739130435,-0.02898550724637683,0.22541450724637682,206
18,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.171779,20,140,16,140,0.125,0.10256410256410256,0.02243589743589744,0.14934310256410255,316
19,1.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.214286,45,165,31,219,0.21428571428571427,0.124,0.09028571428571427,0.12400028571428573,460
20,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,,0.223077,29,112,10,134,0.20567375886524822,0.06944444444444445,0.13622931442080377,0.08684768557919623,285
21,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.226562,42,98,27,125,0.3,0.17763157894736842,0.12236842105263157,0.10419357894736844,292
22,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.181818,29,113,12,95,0.20422535211267606,0.11214953271028037,0.09207581940239569,0.08974218059760432,249
23,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,0.066667,4,98,5,94,0.0392156862745098,0.050505050505050504,-0.0112893642305407,0.0779563642305407,201
24,1.0,0.0,1.0,,,,,,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,,,,0.144186,27,183,27,181,0.12857142857142856,0.12980769230769232,-0.0012362637362637596,0.14542226373626377,418
25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,1.0,0.12381,11,91,9,105,0.10784313725490197,0.07894736842105263,0.02889576883384934,0.09491423116615066,216
26,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,,0.161137,42,173,19,175,0.19534883720930232,0.0979381443298969,0.09741069287940542,0.06372630712059459,409
27,0.0,1.0,0.0,,,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.293233,35,102,18,114,0.25547445255474455,0.13636363636363635,0.1191108161911082,0.17412218380889183,269
28,0.0,1.0,1.0,,,,,,0.0,,,,,,,,,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.151724,34,132,12,124,0.20481927710843373,0.08823529411764706,0.11658398299078666,0.035140017009213334,302
29,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.317308,35,83,17,89,0.2966101694915254,0.16037735849056603,0.13623281100095938,0.1810751889990406,224
30,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.081081,15,105,5,109,0.125,0.043859649122807015,0.08114035087719298,5.93508771929846e-05,234
31,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,0.052632,15,129,10,145,0.10416666666666667,0.06451612903225806,0.03965053763440861,0.01298146236559139,299
32,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,,,,0.099237,20,101,7,125,0.1652892561983471,0.05303030303030303,0.11225895316804407,0.013021953168044068,253
33,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,,0.123288,19,116,18,110,0.14074074074074075,0.140625,0.00011574074074074958,0.12317225925925925,263
34,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.080882,7,139,14,172,0.04794520547945205,0.07526881720430108,-0.027323611724849026,0.10820561172484902,332
35,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.113269,32,258,31,258,0.1103448275862069,0.10726643598615918,0.0030783916000477196,0.11019060839995228,579
36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.110169,16,109,16,114,0.128,0.12307692307692308,0.004923076923076919,0.10524592307692308,255
