,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,0.126803,156,1477,163,1549,0.09552969993876301,0.09521028037383178,0.00031941956493122814,0.12648358043506877,3345
1,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.226601,37,185,20,181,0.16666666666666666,0.09950248756218906,0.0671641791044776,0.1594368208955224,423
2,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.116402,19,167,17,140,0.10215053763440861,0.10828025477707007,-0.006129717142661459,0.12253171714266146,343
3,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.13245,19,150,24,135,0.11242603550295859,0.1509433962264151,-0.038517360723456504,0.17096736072345653,328
4,1.0,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.158273,23,115,18,116,0.16666666666666666,0.13432835820895522,0.032338308457711434,0.12593469154228856,272
5,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.245763,28,115,10,100,0.1958041958041958,0.09090909090909091,0.1048951048951049,0.1408678951048951,253
6,1.0,0.0,1.0,,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.113043,14,101,14,117,0.12173913043478261,0.10687022900763359,0.014868901427149028,0.09817409857285098,246
7,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.208696,15,98,12,104,0.13274336283185842,0.10344827586206896,0.029295086969789455,0.17940091303021055,229
8,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,0.131313,36,184,12,185,0.16363636363636364,0.06091370558375635,0.10272265805260729,0.028590341947392725,417
9,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.229167,36,112,20,118,0.24324324324324326,0.14492753623188406,0.0983157070113592,0.13085129298864082,286
10,1.0,0.0,1.0,0.0,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09375,6,92,6,106,0.061224489795918366,0.05357142857142857,0.0076530612244897975,0.0860969387755102,210
11,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.131068,25,176,28,186,0.12437810945273632,0.1308411214953271,-0.006463012042590768,0.13753101204259077,415
