,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.254902,36,125,32,118,0.2236024844720497,0.21333333333333335,0.010269151138716348,0.24463284886128367,311
1,,1.0,,,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,0.232877,42,133,23,127,0.24,0.15333333333333332,0.08666666666666667,0.14621033333333333,325
2,0.0,1.0,0.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.176471,41,170,20,201,0.1943127962085308,0.09049773755656108,0.10381505865196973,0.07265594134803026,432
3,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.166667,29,88,11,84,0.24786324786324787,0.11578947368421053,0.13207377417903735,0.034593225820962664,212
4,0.0,1.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.128205,20,103,17,97,0.16260162601626016,0.14912280701754385,0.013478818998716308,0.1147261810012837,237
5,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,0.146119,32,189,16,205,0.14479638009049775,0.07239819004524888,0.07239819004524888,0.07372080995475112,442
6,,1.0,1.0,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.20403,84,322,49,390,0.20689655172413793,0.11161731207289294,0.09527923965124499,0.108750760348755,845
7,,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.209091,23,76,18,89,0.23232323232323232,0.16822429906542055,0.06409893325781177,0.14499206674218823,206
8,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1.0,0.208333,34,110,31,115,0.2361111111111111,0.21232876712328766,0.023782343987823445,0.18455065601217654,290
9,,1.0,,,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.2,29,107,20,126,0.21323529411764705,0.136986301369863,0.07624899274778404,0.12375100725221597,282
