,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,1.0,1.0,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.254335,87,281,65,311,0.23641304347826086,0.17287234042553193,0.06354070305272894,0.19079429694727104,744
1,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,0.0,0.212644,38,142,22,153,0.2111111111111111,0.12571428571428572,0.08539682539682539,0.1272471746031746,355
2,1.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.151351,23,170,23,171,0.11917098445595854,0.11855670103092783,0.0006142834250307122,0.1507367165749693,387
3,1.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,0.0,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.102655,46,527,46,552,0.08027923211169284,0.07692307692307693,0.003356155188615914,0.09929884481138408,1171
4,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,0.0,,0.109091,17,105,12,85,0.13934426229508196,0.12371134020618557,0.015632922088896384,0.09345807791110361,219
5,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.197368,19,97,11,108,0.16379310344827586,0.09243697478991597,0.07135612865835989,0.1260118713416401,235
6,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.184,29,107,23,98,0.21323529411764705,0.19008264462809918,0.023152649489547872,0.16084735051045213,257
7,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.175676,30,129,10,136,0.18867924528301888,0.0684931506849315,0.12018609459808738,0.05548990540191262,305
8,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.195876,40,129,38,123,0.23668639053254437,0.2360248447204969,0.0006615458120474704,0.19521445418795252,330
9,1.0,1.0,,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.21875,34,108,30,120,0.23943661971830985,0.2,0.039436619718309834,0.17931338028169017,292
10,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.207921,7,99,11,113,0.0660377358490566,0.08870967741935484,-0.02267194157029824,0.23059294157029825,230
11,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.192708,38,153,28,170,0.19895287958115182,0.1414141414141414,0.05753873816701041,0.13516926183298958,389
12,1.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.102703,28,180,27,190,0.1346153846153846,0.12442396313364056,0.010191421481744053,0.09251157851825595,425
13,1.0,0.0,1.0,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.063158,11,105,9,84,0.09482758620689655,0.0967741935483871,-0.0019466073414905471,0.06510460734149055,209
14,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,,0.158038,66,364,57,326,0.15348837209302327,0.14882506527415143,0.004663306818871837,0.15337469318112817,813
15,,1.0,1.0,,,,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.244898,30,78,19,78,0.2777777777777778,0.1958762886597938,0.08190148911798398,0.16299651088201603,205
16,0.0,1.0,,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.174254,83,546,68,545,0.13195548489666137,0.11092985318107668,0.02102563171558469,0.1532283682844153,1242
17,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,0.0,,0.186567,23,84,21,116,0.21495327102803738,0.15328467153284672,0.06166859949519066,0.12489840050480935,244
18,0.0,1.0,,,,0.0,,,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,0.191943,415,2015,239,2258,0.17078189300411523,0.09571485782939528,0.07506703517471995,0.11687596482528005,4927
19,1.0,0.0,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,0.0,,0.133715,119,895,107,913,0.11735700197238659,0.10490196078431373,0.012455041188072863,0.12125995881192714,2034
20,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.16055,49,160,25,181,0.23444976076555024,0.12135922330097088,0.11309053746457937,0.04745946253542063,415
21,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.173913,23,151,19,162,0.13218390804597702,0.10497237569060773,0.027211532355369286,0.1467014676446307,355
22,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,0.131387,22,97,14,128,0.18487394957983194,0.09859154929577464,0.0862824002840573,0.0451045997159427,261
23,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,,0.143763,70,464,28,445,0.13108614232209737,0.05919661733615222,0.07188952498594514,0.07187347501405486,1007
24,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,0.0,0.069686,8,252,16,242,0.03076923076923077,0.06201550387596899,-0.03124627310673822,0.10093227310673822,518
25,1.0,0.0,1.0,,0.0,,,,,,0.0,,,,,0.0,,,0.0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.092664,23,260,10,265,0.0812720848056537,0.03636363636363636,0.04490844844201734,0.04775555155798265,558
26,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,,,,0.0,0.0,1.0,0.13,8,100,7,100,0.07407407407407407,0.06542056074766354,0.008653513326410525,0.12134648667358948,215
27,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,,,,,,,0.160494,48,234,22,280,0.1702127659574468,0.0728476821192053,0.09736508383824151,0.06312891616175849,584
28,1.0,1.0,0.0,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.290323,55,167,37,145,0.24774774774774774,0.2032967032967033,0.04445104445104445,0.24587195554895555,404
29,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1,14,170,14,195,0.07608695652173914,0.06698564593301436,0.009101310588724779,0.09089868941127523,393
30,1.0,0.0,0.0,,0.0,,,,,,0.0,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.102459,25,226,22,231,0.099601593625498,0.08695652173913043,0.01264507188636757,0.08981392811363242,504
31,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,0.160428,27,166,22,159,0.13989637305699482,0.12154696132596685,0.01834941173102797,0.14207858826897202,374
32,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.089069,22,263,22,224,0.07719298245614035,0.08943089430894309,-0.012237911852802735,0.10130691185280273,531
33,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,0.213592,10,105,10,91,0.08695652173913043,0.09900990099009901,-0.012053379250968582,0.2256453792509686,216
