,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.163561,80,376,62,432,0.17543859649122806,0.12550607287449392,0.04993252361673414,0.11362847638326587,950
1,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.152542,30,137,20,137,0.17964071856287425,0.12738853503184713,0.05225218353102712,0.10028981646897289,324
2,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,0.20904,47,165,18,181,0.22169811320754718,0.09045226130653267,0.1312458519010145,0.0777941480989855,411
3,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.218978,28,129,13,117,0.17834394904458598,0.1,0.07834394904458597,0.14063405095541404,287
4,,1.0,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,0.185656,469,1972,262,2083,0.1921343711593609,0.11172707889125799,0.08040729226810292,0.10524870773189707,4786
5,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.180328,28,97,25,104,0.224,0.1937984496124031,0.030201550387596893,0.1501264496124031,254
6,0.0,1.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.194245,97,460,48,511,0.1741472172351885,0.08586762075134168,0.08827959648384683,0.10596540351615318,1116
7,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,0.186992,18,98,10,110,0.15517241379310345,0.08333333333333333,0.07183908045977012,0.11515291954022987,236
8,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,,0.184332,28,178,24,147,0.13592233009708737,0.14035087719298245,-0.0044285470958950746,0.18876054709589507,377
9,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,0.278075,46,161,42,152,0.2222222222222222,0.21649484536082475,0.00572737686139746,0.27234762313860256,401
