,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,1.0,,,,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.151538,192,1032,83,1115,0.1568627450980392,0.06928213689482471,0.0875806082032145,0.0639573917967855,2422
1,,1.0,1.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.109091,21,126,12,109,0.14285714285714285,0.09917355371900827,0.04368358913813458,0.06540741086186541,268
2,1.0,0.0,0.0,,,,,,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.146667,32,189,35,214,0.14479638009049775,0.14056224899598393,0.0042341310945138155,0.14243286890548618,470
3,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,,0.0,0.145833,11,121,17,142,0.08333333333333333,0.1069182389937107,-0.023584905660377367,0.16941790566037734,291
4,,1.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.262069,37,135,29,115,0.21511627906976744,0.2013888888888889,0.01372739018087854,0.24834160981912146,316
5,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,1.0,0.0,0.171271,24,139,12,144,0.147239263803681,0.07692307692307693,0.07031618688060406,0.10095481311939594,319
6,,1.0,1.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.114286,23,98,5,107,0.19008264462809918,0.044642857142857144,0.14543978748524203,0.03115378748524203,233
7,0.0,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,0.211167,280,1214,145,1319,0.18741633199464525,0.09904371584699453,0.08837261614765071,0.12279438385234928,2958
8,1.0,0.0,1.0,,,,,,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.081818,23,236,22,199,0.0888030888030888,0.09954751131221719,-0.010744422509128382,0.09256242250912838,480
9,1.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.162651,20,160,24,161,0.1111111111111111,0.12972972972972974,-0.018618618618618632,0.18126961861861862,365
10,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.196203,26,129,11,153,0.16774193548387098,0.06707317073170732,0.10066876475216366,0.09553423524783633,319
11,1.0,0.0,1.0,,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,0.0,1.0,,,0.0,0.069519,17,166,13,180,0.09289617486338798,0.06735751295336788,0.025538661910020105,0.04398033808997989,376
12,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.344828,28,78,16,84,0.2641509433962264,0.16,0.10415094339622641,0.24067705660377361,206
13,1.0,0.0,0.0,,,,,,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.138462,22,174,20,175,0.11224489795918367,0.10256410256410256,0.009680795395081113,0.12878120460491888,391
14,1.0,0.0,0.0,,,,,,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.123077,35,250,27,223,0.12280701754385964,0.108,0.014807017543859644,0.10826998245614036,535
15,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.108527,15,104,18,114,0.12605042016806722,0.13636363636363635,-0.01031321619556913,0.11884021619556913,251
16,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,0.0,,0.121019,30,118,19,128,0.20270270270270271,0.1292517006802721,0.0734510020224306,0.0475679979775694,295
17,1.0,0.0,1.0,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,0.227642,19,116,20,132,0.14074074074074075,0.13157894736842105,0.009161793372319704,0.2184802066276803,287
18,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.155172,24,148,22,153,0.13953488372093023,0.12571428571428572,0.013820598006644508,0.1413514019933555,347
19,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.238806,39,95,20,112,0.291044776119403,0.15151515151515152,0.13952962460425147,0.09927637539574852,266
20,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.134615,18,94,17,87,0.16071428571428573,0.16346153846153846,-0.0027472527472527375,0.13736225274725275,216
21,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1.0,,,,0.133663,33,136,25,171,0.1952662721893491,0.12755102040816327,0.06771525178118584,0.06594774821881416,365
22,,1.0,1.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.161677,15,139,12,149,0.09740259740259741,0.07453416149068323,0.022868435911914176,0.1388085640880858,315
23,1.0,0.0,1.0,,,,,,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.081871,11,109,9,133,0.09166666666666666,0.06338028169014084,0.028286384976525816,0.05358461502347418,262
24,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,0.152,20,115,6,108,0.14814814814814814,0.05263157894736842,0.09551656920077972,0.056483430799220274,249
25,,1.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.2125,29,120,26,128,0.19463087248322147,0.16883116883116883,0.02579970365205264,0.18670029634794735,303
26,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.20339,14,101,13,103,0.12173913043478261,0.11206896551724138,0.009670164917541232,0.19371983508245877,231
27,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.148352,27,140,16,155,0.16167664670658682,0.0935672514619883,0.06810939524459853,0.08024260475540149,338
28,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,1.0,0.0,0.0,0.254098,33,90,21,106,0.2682926829268293,0.16535433070866143,0.10293835221816786,0.15115964778183213,250
29,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.181102,25,121,25,98,0.17123287671232876,0.2032520325203252,-0.03201915580799644,0.21312115580799645,269
30,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.133333,16,132,12,140,0.10810810810810811,0.07894736842105263,0.029160739687055487,0.10417226031294452,300
31,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,1.0,0.0,,,,0.258197,72,160,51,243,0.3103448275862069,0.17346938775510204,0.13687543983110487,0.12132156016889514,526
32,1.0,0.0,1.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.135922,9,89,4,72,0.09183673469387756,0.05263157894736842,0.03920515574650914,0.09671684425349085,174
33,1.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,0.0,0.148148,17,98,16,82,0.14782608695652175,0.16326530612244897,-0.01543921916592722,0.16358721916592722,213
34,1.0,0.0,1.0,0.0,,,,,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.046005,21,401,15,427,0.04976303317535545,0.033936651583710405,0.015826381591645046,0.03017861840835495,864
35,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,0.0,,,,,0.0,,0.158879,21,95,7,104,0.1810344827586207,0.06306306306306306,0.11797141969555763,0.04090758030444236,227
36,,1.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.153846,31,112,15,110,0.21678321678321677,0.12,0.09678321678321677,0.057062783216783236,268
37,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.130081,17,137,14,99,0.11038961038961038,0.12389380530973451,-0.013504194920124127,0.14358519492012412,267
38,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.220126,35,120,23,136,0.22580645161290322,0.14465408805031446,0.08115236356258876,0.13897363643741123,314
39,,1.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.195122,27,89,14,90,0.23275862068965517,0.1346153846153846,0.09814323607427056,0.09697876392572943,220
40,1.0,0.0,1.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.052632,6,146,12,140,0.039473684210526314,0.07894736842105263,-0.039473684210526314,0.09210568421052631,304
41,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,0.0,1.0,0.0,0.090909,13,106,7,116,0.1092436974789916,0.056910569105691054,0.05233312837330054,0.03857587162669946,242
42,1.0,0.0,1.0,,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,0.111111,16,245,16,259,0.06130268199233716,0.05818181818181818,0.00312086381051898,0.10799013618948103,536
43,1.0,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.120879,22,215,22,228,0.09282700421940929,0.088,0.004827004219409292,0.11605199578059071,487
44,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,0.0,,,,0.0,0.0,1.0,0.068182,7,79,2,81,0.08139534883720931,0.024096385542168676,0.05729896329504063,0.010883036704959374,169
45,1.0,0.0,1.0,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0837,24,188,20,177,0.11320754716981132,0.10152284263959391,0.011684704530217416,0.07201529546978258,409
46,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,0.0,1.0,0.0,0.096491,20,93,11,104,0.17699115044247787,0.09565217391304348,0.08133897652943439,0.015152023470565601,228
47,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.264706,32,131,31,154,0.19631901840490798,0.16756756756756758,0.028751450837340403,0.2359545491626596,348
48,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.243902,35,137,30,154,0.20348837209302326,0.16304347826086957,0.04044489383215369,0.20345710616784632,356
49,,1.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.226891,32,100,10,96,0.24242424242424243,0.09433962264150944,0.148084619782733,0.07880638021726702,238
50,1.0,0.0,0.0,,,,,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.125541,21,207,24,212,0.09210526315789473,0.1016949152542373,-0.009589652096342563,0.13513065209634256,464
