,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,0.0,,,,,,,,0.0,1.0,0.0,,,,0.095281,92,979,95,972,0.08590102707749767,0.08903467666354264,-0.0031336495860449787,0.09841464958604498,2138
1,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,0.0,,,,0.300578,41,94,47,107,0.3037037037037037,0.3051948051948052,-0.0014911014911014875,0.3020691014911015,289
2,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,0.164103,29,174,22,196,0.14285714285714285,0.10091743119266056,0.04193971166448229,0.1221632883355177,421
3,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,0.134328,53,366,22,391,0.12649164677804295,0.053268765133171914,0.07322288164487104,0.06110511835512897,832
4,0.0,1.0,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,,0.185249,421,1940,239,2106,0.1783142736128759,0.10191897654584221,0.0763952970670337,0.1088537029329663,4706
5,0.0,1.0,,,,,0.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.181435,28,173,31,180,0.13930348258706468,0.14691943127962084,-0.007615948692556163,0.18905094869255618,412
6,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.130952,37,201,14,231,0.15546218487394958,0.05714285714285714,0.09831932773109245,0.032632672268907564,483
7,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.252336,36,85,23,100,0.2975206611570248,0.18699186991869918,0.11052879123832562,0.14180720876167438,244
8,0.0,1.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.256579,36,86,30,106,0.29508196721311475,0.22058823529411764,0.07449373191899711,0.1820852680810029,258
9,1.0,0.0,,,0.0,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,1.0,0.0,0.0,,,,0.187755,38,202,33,197,0.15833333333333333,0.14347826086956522,0.014855072463768104,0.1728999275362319,470
10,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,,,0.0,0.0,0.0,1.0,0.125,16,114,13,147,0.12307692307692308,0.08125,0.04182692307692308,0.08317307692307692,290
11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,0.028302,3,113,2,97,0.02586206896551724,0.020202020202020204,0.005660048763497037,0.022641951236502963,215
12,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.234043,30,100,15,86,0.23076923076923078,0.1485148514851485,0.08225437928408227,0.15178862071591773,231
13,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,,0.116959,10,126,18,147,0.07352941176470588,0.10909090909090909,-0.0355614973262032,0.1525204973262032,301
14,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.174242,22,107,19,87,0.17054263565891473,0.1792452830188679,-0.008702647359953186,0.1829446473599532,235
15,1.0,0.0,,,0.0,,,,,,,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.087248,10,151,15,129,0.062111801242236024,0.10416666666666667,-0.04205486542443065,0.12930286542443065,305
16,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.2,21,100,22,89,0.17355371900826447,0.1981981981981982,-0.024644479189933732,0.22464447918993374,232
