,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,1.0,0.125,23,115,22,136,0.16666666666666666,0.13924050632911392,0.02742616033755274,0.09757383966244726,296
11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.119318,23,135,15,180,0.14556962025316456,0.07692307692307693,0.06864654333008763,0.050671456669912365,353
12,,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.194783,202,926,126,1009,0.17907801418439717,0.11101321585903083,0.06806479832536634,0.12671820167463366,2263
13,0.0,1.0,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,,,0.185854,311,1602,202,1718,0.16257187663355985,0.10520833333333333,0.05736354330022651,0.1284904566997735,3833
14,,,1.0,,,,0.0,,0.0,,,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.104928,72,540,30,567,0.11764705882352941,0.05025125628140704,0.06739580254212238,0.037532197457877614,1209
15,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.154286,64,278,39,307,0.1871345029239766,0.11271676300578035,0.07441773991819625,0.07986826008180375,688
16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.208556,31,148,15,183,0.17318435754189945,0.07575757575757576,0.0974267817843237,0.1111292182156763,377
17,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,,0.13913,19,104,12,118,0.15447154471544716,0.09230769230769231,0.06216385240775485,0.07696614759224515,253
18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.233083,29,108,15,107,0.2116788321167883,0.12295081967213115,0.08872801244465717,0.14435498755534285,259
19,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.192308,30,157,26,180,0.16042780748663102,0.1262135922330097,0.03421421525362131,0.1580937847463787,393
20,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.168,30,103,20,135,0.22556390977443608,0.12903225806451613,0.09653165170991995,0.07146834829008006,288
21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.158416,46,250,19,262,0.1554054054054054,0.06761565836298933,0.08778974704241607,0.07062625295758393,577
22,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,0.147059,23,94,11,100,0.19658119658119658,0.0990990990990991,0.09748209748209748,0.04957690251790252,228
23,,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.221719,55,180,31,167,0.23404255319148937,0.15656565656565657,0.07747689662583279,0.1442421033741672,433
24,1.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,1.0,0.0,0.0,0.161194,83,334,45,328,0.19904076738609114,0.12064343163538874,0.0783973357507024,0.0827966642492976,790
