,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,1.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.23607,137,540,84,618,0.20236336779911374,0.11965811965811966,0.08270524814099407,0.15336475185900594,1379
1,0.0,1.0,1.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.164236,169,1034,90,1091,0.1404821280133001,0.07620660457239628,0.06427552344090381,0.09996047655909618,2384
2,1.0,1.0,,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,,0.0,,,,,0.0,0.338501,106,249,48,321,0.29859154929577464,0.13008130081300814,0.1685102484827665,0.1699907515172335,724
3,0.0,1.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.172205,136,587,92,613,0.18810511756569848,0.13049645390070921,0.05760866366498926,0.11459633633501073,1428
4,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,0.147436,54,249,29,250,0.1782178217821782,0.1039426523297491,0.07427516945242911,0.0731608305475709,582
5,0.0,1.0,1.0,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.07,15,87,7,115,0.14705882352941177,0.05737704918032787,0.08968177434908389,0.019681774349083886,224
6,1.0,1.0,,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,1.0,0.271493,71,145,34,155,0.3287037037037037,0.17989417989417988,0.14880952380952384,0.12268347619047615,405
7,1.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.292818,71,128,34,148,0.35678391959798994,0.18681318681318682,0.16997073278480312,0.1228472672151969,381
8,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.113402,35,134,14,174,0.20710059171597633,0.07446808510638298,0.13263250660959336,0.019230506609593356,357
9,0.0,1.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.171975,27,113,21,149,0.19285714285714287,0.12352941176470589,0.06932773109243698,0.10264726890756301,310
10,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.172775,29,173,18,200,0.14356435643564355,0.08256880733944955,0.06099554909619401,0.111779450903806,420
11,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.11,22,149,15,183,0.1286549707602339,0.07575757575757576,0.05289739500265815,0.05710260499734185,369
12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.056075,10,93,9,119,0.0970873786407767,0.0703125,0.026774878640776698,0.029300121359223302,231
13,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,0.168478,40,152,23,157,0.20833333333333334,0.12777777777777777,0.08055555555555557,0.08792244444444441,372
14,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.133333,18,116,14,128,0.13432835820895522,0.09859154929577464,0.03573680891318058,0.09759619108681943,276
15,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.142857,28,122,9,136,0.18666666666666668,0.06206896551724138,0.1245977011494253,0.018259298850574715,295
16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,,0.16129,16,114,13,123,0.12307692307692308,0.09558823529411764,0.027488687782805443,0.13380131221719455,266
17,1.0,0.0,1.0,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,0.133709,203,1306,102,1367,0.13452617627567925,0.06943498978897208,0.06509118648670717,0.06861781351329282,2978
18,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.135906,87,481,53,541,0.15316901408450703,0.08922558922558922,0.06394342485891781,0.07196257514108219,1162
19,1.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0.226797,342,1179,198,1248,0.22485207100591717,0.13692946058091288,0.0879226104250043,0.1388743895749957,2967
20,0.0,1.0,0.0,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.171598,40,139,28,147,0.22346368715083798,0.16,0.06346368715083797,0.10813431284916203,354
21,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.162791,32,119,21,135,0.2119205298013245,0.1346153846153846,0.0773051451859399,0.0854858548140601,307
22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,,,,0.178378,37,155,24,171,0.19270833333333334,0.12307692307692308,0.06963141025641026,0.10874658974358975,387
23,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.195122,44,128,23,172,0.2558139534883721,0.11794871794871795,0.13786523553965416,0.05725676446034583,367
24,0.0,1.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.236364,27,80,17,82,0.2523364485981308,0.1717171717171717,0.0806192768809591,0.1557447231190409,206
25,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,,0.154321,43,134,20,164,0.24293785310734464,0.10869565217391304,0.1342422009334316,0.020078799066568426,361
26,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.201835,19,89,12,104,0.17592592592592593,0.10344827586206896,0.07247765006385697,0.129357349936143,224
27,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.189189,30,99,17,88,0.23255813953488372,0.1619047619047619,0.0706533776301218,0.11853562236987819,234
28,1.0,1.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,,1.0,0.0,0.0,,,,0.349593,51,95,41,93,0.3493150684931507,0.30597014925373134,0.043344919239419355,0.30624808076058063,280
29,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,0.104972,26,164,8,159,0.1368421052631579,0.04790419161676647,0.08893791364639143,0.016034086353608562,357
30,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.118852,21,220,9,243,0.08713692946058091,0.03571428571428571,0.051422643746295196,0.0674293562537048,493
31,0.0,1.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.151786,20,99,7,101,0.16806722689075632,0.06481481481481481,0.1032524120759415,0.0485335879240585,227
