,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,1.0,0.0,0.0,,,,0.39726,47,95,49,103,0.33098591549295775,0.3223684210526316,0.008617494440326168,0.38864250555967383,294
1,1.0,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,0.0,1.0,0.216252,124,604,92,706,0.17032967032967034,0.11528822055137844,0.055041449778291895,0.1612105502217081,1526
2,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.165775,41,145,9,163,0.22043010752688172,0.05232558139534884,0.16810452613153287,0.0023295261315328664,358
3,0.0,1.0,1.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.128755,45,210,24,223,0.17647058823529413,0.09716599190283401,0.07930459633246012,0.04945040366753989,502
4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.110236,23,222,17,249,0.09387755102040816,0.06390977443609022,0.029967776584317943,0.08026822341568206,511
5,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.325843,56,129,32,156,0.3027027027027027,0.1702127659574468,0.13248993674525592,0.19335306325474408,373
6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.128788,29,104,15,127,0.21804511278195488,0.1056338028169014,0.11241130996505347,0.016376690034946545,275
7,1.0,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.31694,114,267,49,306,0.2992125984251969,0.13802816901408452,0.16118442941111236,0.15575557058888764,736
8,1.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.347458,36,91,21,111,0.28346456692913385,0.1590909090909091,0.12437365783822477,0.22308434216177522,259
9,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,1.0,0.253247,27,107,21,90,0.20149253731343283,0.1891891891891892,0.012303348124243635,0.24094365187575636,245
10,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.125,17,131,3,141,0.11486486486486487,0.020833333333333332,0.09403153153153154,0.030968468468468457,292
11,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.137097,19,125,8,107,0.13194444444444445,0.06956521739130435,0.0623792270531401,0.0747177729468599,259
12,1.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.15,83,341,43,387,0.1957547169811321,0.1,0.09575471698113208,0.05424528301886791,854
13,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.168478,42,145,23,135,0.22459893048128343,0.14556962025316456,0.07902931022811888,0.08944868977188111,345
14,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.141732,19,102,12,130,0.15702479338842976,0.08450704225352113,0.07251775113490863,0.06921424886509137,263
15,,,1.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.109206,130,961,49,999,0.11915673693858846,0.046755725190839696,0.07240101174774877,0.03680498825225123,2139
16,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.175926,26,183,23,168,0.12440191387559808,0.12041884816753927,0.003983065708058814,0.17194293429194119,400
17,0.0,1.0,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,0.187636,335,1469,203,1667,0.18569844789356985,0.10855614973262032,0.07714229816094953,0.11049370183905047,3674
18,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.169492,24,141,15,158,0.14545454545454545,0.08670520231213873,0.05874934314240672,0.11074265685759328,338
19,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.186047,44,147,23,127,0.23036649214659685,0.15333333333333332,0.07703315881326353,0.10901384118673646,341
20,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.14966,33,135,13,142,0.19642857142857142,0.08387096774193549,0.11255760368663593,0.03710239631336405,323
21,,,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.190476,75,233,51,285,0.2435064935064935,0.15178571428571427,0.09172077922077923,0.09875522077922078,644
22,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.195219,188,846,113,891,0.18181818181818182,0.11254980079681275,0.06926838102136908,0.1259506189786309,2038
23,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.118644,22,100,7,117,0.18032786885245902,0.056451612903225805,0.12387625594923321,0.005232255949233211,246
24,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.196078,41,161,23,157,0.20297029702970298,0.12777777777777777,0.07519251925192522,0.12088548074807479,382
25,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.078014,25,116,8,133,0.1773049645390071,0.05673758865248227,0.12056737588652483,0.04255337588652483,282
26,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.084112,14,94,9,93,0.12962962962962962,0.08823529411764706,0.04139433551198256,0.04271766448801745,210
27,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.123377,12,140,11,140,0.07894736842105263,0.0728476821192053,0.006099686301847332,0.11727731369815267,303
28,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.191919,17,101,6,122,0.1440677966101695,0.046875,0.0971927966101695,0.09472620338983051,246
29,1.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.256,36,94,24,144,0.27692307692307694,0.14285714285714285,0.1340659340659341,0.12193406593406592,298
30,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,1.0,0.168,25,109,13,114,0.1865671641791045,0.10236220472440945,0.08420495945469504,0.08379504054530497,261
31,1.0,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,1.0,0.0,0.0,0.348993,40,96,20,129,0.29411764705882354,0.1342281879194631,0.15988945913936045,0.18910354086063955,285
32,1.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.171202,154,761,93,796,0.16830601092896175,0.1046119235095613,0.06369408741940044,0.10750791258059955,1804
