,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.183099,30,100,19,123,0.23076923076923078,0.13380281690140844,0.09696641386782234,0.08613258613217767,272
1,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.179348,31,173,22,175,0.15196078431372548,0.1116751269035533,0.040285657410172176,0.13906234258982783,401
2,,1.0,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.231037,292,918,175,991,0.2413223140495868,0.15008576329331047,0.09123655075627632,0.13980044924372367,2376
3,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.206604,193,860,123,932,0.18328584995251662,0.11658767772511848,0.06669817222739814,0.13990582777260185,2108
4,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.168317,16,68,11,78,0.19047619047619047,0.12359550561797752,0.06688068485821294,0.10143631514178705,173
5,0.0,1.0,1.0,,0.0,0.0,,,,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0837,25,190,10,203,0.11627906976744186,0.046948356807511735,0.06933071295993012,0.014369287040069872,428
6,0.0,1.0,1.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.139175,60,347,30,344,0.14742014742014742,0.08021390374331551,0.06720624367683191,0.07196875632316808,781
7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.184211,24,104,12,125,0.1875,0.08759124087591241,0.09990875912408759,0.08430224087591243,265
8,1.0,0.0,1.0,,0.0,0.0,,,,,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.094937,31,255,10,276,0.10839160839160839,0.03496503496503497,0.07342657342657341,0.021510426573426583,572
9,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.146853,22,104,17,138,0.1746031746031746,0.10967741935483871,0.06492575524833588,0.08192724475166413,281
10,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,0.137097,14,123,16,129,0.10218978102189781,0.1103448275862069,-0.008155046564309085,0.14525204656430907,282
11,,1.0,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.286408,72,156,48,177,0.3157894736842105,0.21333333333333335,0.10245614035087716,0.18395185964912283,453
12,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,1.0,0.0,,,,0.099099,11,97,11,108,0.10185185185185185,0.09243697478991597,0.009414877061935875,0.08968412293806413,227
13,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.218447,49,164,33,147,0.2300469483568075,0.18333333333333332,0.04671361502347418,0.17173338497652582,393
14,0.0,1.0,1.0,,0.0,0.0,,,,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.150641,50,267,16,312,0.15772870662460567,0.04878048780487805,0.10894821881972762,0.04169278118027238,645
15,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,0.074074,36,236,11,276,0.1323529411764706,0.03832752613240418,0.09402541504406642,0.019951415044066417,559
16,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.17033,36,147,19,165,0.19672131147540983,0.10326086956521739,0.09346044191019244,0.07686955808980757,367
