,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,0.212963,71,174,53,209,0.2897959183673469,0.20229007633587787,0.08750584203146905,0.12545715796853096,507
1,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,0.102804,41,162,15,211,0.2019704433497537,0.06637168141592921,0.13559876193382447,0.03279476193382447,429
2,0.0,1.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,0.16531,391,1948,220,2129,0.1671654553227875,0.09365687526607067,0.07350858005671684,0.09180141994328317,4688
3,0.0,1.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.157895,78,338,52,368,0.1875,0.12380952380952381,0.06369047619047619,0.09420452380952382,836
4,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,0.188811,32,104,21,113,0.23529411764705882,0.15671641791044777,0.07857769973661105,0.11023330026338896,270
5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,0.0,,,,0.0,0.240506,17,105,12,131,0.13934426229508196,0.08391608391608392,0.055428178378998036,0.18507782162100195,265
6,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.25,93,349,60,401,0.21040723981900453,0.1301518438177874,0.08025539600121712,0.16974460399878288,903
7,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.1841,44,204,17,201,0.1774193548387097,0.0779816513761468,0.09943770346256289,0.08466229653743712,466
8,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,0.214634,46,187,36,174,0.19742489270386265,0.17142857142857143,0.025996321275291223,0.18863767872470877,443
9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,0.0,,0.0,0.0,1.0,0.168142,21,90,9,97,0.1891891891891892,0.08490566037735849,0.10428352881183071,0.0638584711881693,217
10,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0,,,0.096296,11,130,4,112,0.07801418439716312,0.034482758620689655,0.04353142577647347,0.05276457422352654,257
11,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.109589,11,135,8,134,0.07534246575342465,0.056338028169014086,0.019004437584410568,0.09058456241558943,288
12,,,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.167702,16,134,9,143,0.10666666666666667,0.05921052631578947,0.0474561403508772,0.1202458596491228,302
13,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.14966,38,136,21,154,0.21839080459770116,0.12,0.09839080459770116,0.05126919540229882,349
14,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.19375,19,130,16,146,0.12751677852348994,0.09876543209876543,0.028751346424724517,0.1649986535752755,311
15,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.206593,120,368,57,390,0.2459016393442623,0.12751677852348994,0.11838486082077235,0.08820813917922765,935
16,1.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,0.190883,266,1142,144,1212,0.18892045454545456,0.10619469026548672,0.08272576427996783,0.10815723572003216,2764
17,1.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,,0.0,,,0.226496,337,1355,202,1462,0.1991725768321513,0.12139423076923077,0.07777834606292054,0.14871765393707947,3356
18,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,0.133333,19,122,15,128,0.1347517730496454,0.1048951048951049,0.029856668154540494,0.10347633184545951,284
19,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.162162,26,111,13,125,0.1897810218978102,0.09420289855072464,0.09557812334708557,0.06658387665291443,275
20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,0.21,23,72,19,106,0.24210526315789474,0.152,0.09010526315789474,0.11989473684210525,220
21,1.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,1.0,0.205224,35,193,26,210,0.15350877192982457,0.11016949152542373,0.04333928040440084,0.16188471959559914,464
22,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.170418,77,238,35,274,0.24444444444444444,0.11326860841423948,0.13117583603020494,0.039242163969795046,624
