,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,0.0,,,,0.311377,63,93,58,120,0.40384615384615385,0.3258426966292135,0.07800345721694035,0.23337354278305966,334
1,,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.134314,128,834,57,947,0.13305613305613306,0.05677290836653386,0.0762832246895992,0.058030775310400795,1966
2,1.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0.256198,28,69,18,73,0.28865979381443296,0.1978021978021978,0.09085759601223517,0.1653404039877648,188
3,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.255319,20,83,20,78,0.1941747572815534,0.20408163265306123,-0.009906875371507834,0.2652258753715079,201
4,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.2,48,225,21,265,0.17582417582417584,0.07342657342657342,0.10239760239760241,0.0976023976023976,559
5,1.0,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.331633,62,173,29,173,0.26382978723404255,0.14356435643564355,0.12026543079839899,0.21136756920160102,437
6,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,0.176471,24,83,13,103,0.22429906542056074,0.11206896551724138,0.11223009990331936,0.06424090009668063,223
7,1.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.385,52,134,40,165,0.27956989247311825,0.1951219512195122,0.08444794125360605,0.30055205874639396,391
8,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.202247,117,340,67,375,0.25601750547045954,0.1515837104072398,0.10443379506321973,0.09781320493678028,899
9,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.181373,27,157,27,175,0.14673913043478262,0.13366336633663367,0.013075764098148951,0.16829723590185106,386
10,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.165049,21,86,11,106,0.19626168224299065,0.09401709401709402,0.10224458822589663,0.06280441177410337,224
