"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",14467,4824,9643,-0.0176898828819022,NA,NA,NA,NA,NA,14467,504,4294,1281,8272,-0.0290502336474595,0.0113603507655574,14351
"431","12",17533,5892,11641,0.0348355996226321,NA,NA,NA,NA,NA,17533,1080,4793,1829,9947,0.028576492159218,0.00625910746341415,17649
