"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",14285,4879,9406,0.0371713737381916,NA,NA,NA,NA,NA,14285,829,3939,1294,8387,0.0402035719658447,0.00303219822765305,14449
"504","121",8601,2864,5737,-0.0424834067403301,NA,NA,NA,NA,NA,8601,452,2408,1043,4717,-0.0230344308469309,0.0194489758933992,8620
"831","122",9114,3004,6110,-0.00584425348852921,NA,NA,NA,NA,NA,9114,381,2631,782,5137,-0.00562288773609734,0.000221365752431868,8931
