"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",14352,4759,9593,0.0363332275865595,NA,NA,NA,NA,NA,14352,842,4046,1248,8246,0.0408071494547164,0.0044739218681569,14382
"455","12",17648,5899,11749,-0.021839054272901,NA,NA,NA,NA,NA,17648,807,5034,1816,9961,-0.0160375884345184,0.00580146583838262,17618
