"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",12759,4271,8488,0.0523358441109638,NA,NA,NA,NA,NA,12759,674,3654,1023,7419,0.0345503141803525,0.0177855299306113,12770
"416","112",1623,540,1083,-0.0124602441776957,NA,NA,NA,NA,NA,1623,100,408,193,881,0.0171483452836552,0.0296085894613509,1582
"485","12",17618,5835,11783,-0.0200067618075829,NA,NA,NA,NA,NA,17618,812,5093,1825,9918,-0.017901150399795,0.00210561140778789,17648
