"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",14375,4812,9563,0.037824871228461,NA,NA,NA,NA,NA,14375,827,4008,1254,8270,0.0393771007723589,0.00155222954389792,14359
"442","121",8564,2850,5714,-0.0397262494703683,NA,NA,NA,NA,NA,8564,449,2425,1053,4730,-0.0258571694854414,0.0138690799849269,8657
"747","122",9061,3043,6018,-0.00204229026143171,NA,NA,NA,NA,NA,9061,372,2601,808,5203,-0.00929409436215239,0.00725180410072068,8984
